519.964	33.5749
518.624	50.3532
517.283	27.9689
515.942	20.5068
514.601	33.5504
513.259	46.5892
511.918	16.769
510.576	42.8464
509.233	42.8385
507.891	57.7283
506.548	53.994
505.205	24.1998
503.862	53.9742
502.518	35.3559
501.175	33.489
499.831	59.525
498.486	53.9347
497.142	35.33
495.797	14.8731
494.452	46.4698
493.107	33.4521
491.762	26.0136
490.416	40.8709
489.07	16.7169
487.724	42.713
486.377	24.1377
485.031	31.5589
483.684	37.1213
482.337	25.9801
480.989	46.3846
479.641	22.2605
478.294	40.8034
476.945	20.398
475.597	42.6424
474.248	9.26839
472.899	27.8001
471.55	40.7659
470.201	55.5796
468.851	75.9449
467.501	40.7434
466.151	40.7359
464.801	57.39
463.45	51.8266
462.099	49.9664
460.748	27.754
459.397	44.3982
458.045	57.3371
456.693	66.5728
455.341	59.1649
453.988	61.0025
452.636	36.9644
451.283	59.1321
449.93	51.7311
448.576	77.5822
447.223	64.6399
445.869	79.4001
444.515	49.8467
443.16	62.7583
441.806	40.6008
440.451	64.5802
439.095	46.1202
437.74	44.2672
436.384	47.9472
435.028	53.4697
433.672	47.9294
432.316	25.8034
430.959	40.5406
429.602	53.43
428.245	84.7354
426.888	60.7771
425.53	33.145
424.172	44.1851
422.814	47.8583
421.456	23.9247
420.097	38.6404
418.738	38.6333
417.379	64.3768
416.019	69.8818
414.66	64.3528
413.3	69.8558
411.939	104.764
410.579	130.471
409.218	260.894
407.857	604.353
406.496	492.208
405.135	247.894
403.773	141.365
402.411	95.4495
401.049	73.409
399.686	62.386
398.324	64.2088
396.961	77.0362
395.597	27.5078
394.234	64.1728
392.87	62.3276
391.506	62.3159
390.142	43.9794
388.777	76.9496
387.412	53.1219
386.047	65.932
384.682	133.67
383.317	261.798
381.951	455.772
380.585	309.281
379.218	142.718
377.852	142.691
376.485	122.545
375.118	109.721
373.75	58.5069
372.383	69.4639
371.015	45.6913
369.647	34.7188
368.278	60.2897
366.91	43.8387
365.541	54.788
364.172	69.385
362.802	60.244
361.433	47.4559
360.063	60.2211
358.692	29.1926
357.322	45.6047
355.951	45.596
354.58	47.4108
353.209	41.9324
351.837	45.57
350.466	38.2715
349.094	47.3747
347.721	41.9004
346.349	34.6067
344.976	30.958
343.603	36.4142
342.229	61.8922
340.856	41.8603
339.482	10.918
338.108	36.3862
336.733	36.3792
335.359	40.0095
333.984	29.0922
332.609	36.3582
331.233	49.0741
329.857	25.4409
328.481	54.5058
327.105	41.7797
325.729	14.5293
324.352	39.9477
322.975	50.8327
321.597	56.2681
320.22	56.2572
318.842	50.8031
317.464	19.9545
316.085	48.9696
314.707	39.8934
313.328	19.9428
311.948	56.1915
310.569	54.3682
309.189	48.9218
307.809	28.985
306.429	36.2242
305.048	39.8388
303.668	10.863
302.286	47.0637
300.905	27.1468
299.523	28.9509
298.141	19.8998
296.759	37.983
295.377	14.4669
293.994	48.816
292.611	25.307
291.228	36.1456
289.844	25.2969
288.46	37.9378
287.076	57.7985
285.692	37.9227
284.307	34.3042
282.922	46.9332
281.537	39.7048
280.151	50.5233
278.766	30.6687
277.38	41.4846
275.993	39.6729
274.607	45.0738
273.22	41.4596
271.833	46.8579
270.445	57.6596
269.057	48.6405
267.669	25.2159
266.281	32.4138
264.893	36.0081
263.504	41.4009
262.115	35.9934
260.725	34.1868
259.335	35.9787
257.945	43.1657
256.555	64.7353
255.165	57.5307
253.774	37.7468
252.383	48.5216
250.991	64.6821
249.599	61.0761
248.207	46.6956
246.815	26.9342
245.423	25.1334
244.03	53.8461
242.637	64.6019
241.243	34.0884
239.849	53.8125
238.455	59.1815
237.061	26.895
235.667	35.8526
234.272	17.9225
232.876	26.8782
231.481	48.3705
230.085	28.658
228.689	26.8612
227.293	46.5496
225.896	34.0098
224.499	37.5818
223.102	14.3138
221.704	48.299
220.307	16.0962
218.908	44.7022
217.51	26.8156
216.111	23.2352
214.712	62.5429
213.313	26.7984
211.913	37.5096
210.513	28.5726
209.113	35.7081
207.712	39.2704
206.312	49.9697
204.91	37.4691
203.509	42.8126
202.107	35.6694
200.705	58.8416
199.303	53.4807
197.9	26.7345
196.497	26.7286
195.094	51.664
193.69	46.3092
192.286	44.5183
190.882	56.9708
189.478	56.9582
188.073	28.4728
186.668	24.9082
185.262	30.2389
183.856	49.7941
182.45	64.0067
181.044	44.4391
179.637	47.9835
178.23	33.7586
176.823	51.5146
175.415	31.9674
174.007	33.7357
172.599	30.1777
171.19	37.2699
169.781	21.2922
168.372	51.4445
166.962	35.4709
165.552	19.5045
164.142	31.9092
162.731	40.7634
161.32	33.6664
159.909	40.7446
158.498	40.7352
157.086	23.0189
155.674	49.5676
154.261	46.0164
152.848	58.3917
151.435	26.5355
150.021	12.3803
148.608	40.6686
147.193	53.0335
145.779	42.4168
144.364	37.1059
142.949	28.2645
141.533	45.9189
140.117	52.9707
138.701	38.8359
137.285	60.0047
135.868	47.6394
134.45	49.3919
133.033	37.035
131.615	37.0261
130.197	24.6781
128.778	38.7704
127.359	54.6177
125.94	36.9901
124.52	52.83
123.1	28.1691
